timestamp,time,x_a,y_a,z_a,x_m,y_m,z_m,x_g,y_g,z_g
1730229258.6703103,14:14:18,0.04267048090696335,0.006798191927373409,0.9840478897094727,-14.585585594177246,-17.117334365844727,12.95903205871582,0.014468066394329071,-0.003336627036333084,0.001968489959836006
1730229258.7365074,14:14:18,0.04727695509791374,0.0048558516427874565,1.0600812435150146,-14.207999229431152,-16.820695877075195,13.390955924987793,0.012693788856267929,0.014694126322865486,-0.0029649976640939713
1730229258.8126192,14:14:18,0.044125158339738846,0.011168458499014378,0.9911150336265564,-14.83125114440918,-16.753173828125,14.968745231628418,-0.00738057866692543,0.005614211782813072,-0.01602759398519993
1730229258.8733966,14:14:18,0.04727695509791374,0.004127473570406437,0.9879470467567444,-15.060908317565918,-16.762863159179688,14.879599571228027,-0.013754379004240036,0.005926292389631271,0.013914627023041248
1730229258.940716,14:14:18,0.04897407442331314,-0.0016885813092812896,0.9947705268859863,-14.838961601257324,-16.929100036621094,15.052056312561035,0.010135229676961899,0.010368365794420242,-0.006093131378293037
1730229259.0110352,14:14:19,0.04630717262625694,0.010197288356721401,0.9877033233642578,-15.099133491516113,-16.79907989501953,15.06245231628418,0.01525237038731575,0.003548325039446354,0.008542177267372608
1730229259.0785406,14:14:19,0.04242803528904915,0.01383917685598135,0.984535276889801,-15.180710792541504,-16.97719383239746,14.55972671508789,-0.002584848552942276,-0.015140838921070099,0.001431914046406746
1730229259.1421638,14:14:19,0.045579832047224045,0.0031563034281134605,0.990384042263031,-15.105506896972656,-17.056222915649414,14.9433012008667,-0.002823788672685623,-0.013225339353084564,0.008343935012817383
1730229259.2000716,14:14:19,0.04921652376651764,0.0024279258213937283,0.9972074627876282,-15.308916091918945,-16.826244354248047,14.989116668701172,-0.00807558000087738,-0.006176019087433815,-0.011960456147789955
1730229259.2699869,14:14:19,0.046549614518880844,0.011654043570160866,0.9901403188705444,-15.361567497253418,-16.72804832458496,15.216642379760742,0.0011597275733947754,-0.008214030414819717,-0.005479373037815094
1730229259.3828115,14:14:19,0.04824673756957054,0.0036418887320905924,0.9937956929206848,-15.03355598449707,-16.806894302368164,15.11329174041748,0.017575178295373917,0.0006042812019586563,-0.01029737014323473
1730229259.551988,14:14:19,0.05091363936662674,0.008497740142047405,0.9967200756072998,-15.214052200317383,-17.180625915527344,15.284652709960938,0.013654392212629318,-0.0029892735183238983,-0.000359363853931427
1730229259.626319,14:14:19,0.05261076241731644,0.0033990959636867046,0.9935520887374878,-15.643339157104492,-17.045429229736328,15.445419311523438,-0.0016813352704048157,-0.0004730820655822754,-0.004092568531632423
1730229259.6899035,14:14:19,0.05236831679940224,0.0016995479818433523,0.9928209781646729,-15.193212509155273,-17.331396102905273,14.464478492736816,-0.0008852370083332062,0.01475334819406271,0.01210201159119606
1730229259.799722,14:14:19,0.04218558967113495,0.004127473570406437,0.9908714294433594,-15.222542762756348,-16.799800872802734,13.998248100280762,-0.007280055433511734,0.008892478421330452,0.007199011743068695
1730229259.8619561,14:14:19,0.04776184633374214,0.0033990959636867046,0.9937956929206848,-15.812797546386719,-17.097579956054688,14.284074783325195,0.00944884866476059,0.006666312925517559,-0.011798780411481857
1730229259.9267902,14:14:19,0.04267048090696335,0.01699548028409481,0.9852663278579712,-15.447800636291504,-17.33003044128418,14.15625286102295,-0.0049878135323524475,0.015515705570578575,-0.0036730673164129257
1730229259.9908345,14:14:19,0.044610049575567245,0.004370266571640968,0.9840478897094727,-15.797342300415039,-17.18732452392578,14.603543281555176,-0.005855977535247803,-0.005549417808651924,-0.013152085244655609
1730229260.124749,14:14:20,0.04364026337862015,0.0038846812676638365,0.9945268034934998,-15.451090812683105,-17.32723045349121,13.675329208374023,-0.008815653622150421,0.010699041187763214,-0.01618296653032303
1730229260.1950302,14:14:20,0.04291292652487755,0.0014567554462701082,0.9847790002822876,-15.548672676086426,-17.314382553100586,13.961189270019531,0.009349778294563293,0.0025412533432245255,0.0005709696561098099
1730229260.2637844,14:14:20,0.04291292652487755,0.006555399391800165,0.9947705268859863,-15.733551025390625,-16.988656997680664,14.100242614746094,0.009132567793130875,0.002250249497592449,0.004948671907186508
1730229260.33952,14:14:20,0.036851778626441956,0.0048558516427874565,0.9908714294433594,-15.893704414367676,-16.74933433532715,14.722319602966309,0.00557265430688858,-0.005967649631202221,-0.013205096125602722
1730229260.4046865,14:14:20,0.04194314405322075,0.005098644178360701,0.9889218211174011,-15.802084922790527,-16.95111846923828,13.493868827819824,0.00892341136932373,0.008015323430299759,0.0018383823335170746
1730229260.4705539,14:14:20,0.04242803528904915,0.007283777464181185,0.990384042263031,-15.617873191833496,-16.837770462036133,13.674796104431152,-0.010625328868627548,-0.004608535207808018,0.011770463548600674
1730229260.5381896,14:14:20,0.03976112976670265,0.00024279257922898978,0.9872159361839294,-15.552994728088379,-16.897912979125977,14.026427268981934,0.011017706245183945,-0.0034415479749441147,0.008028771728277206
1730229260.6692407,14:14:20,0.03200286254286766,0.012382421642541885,0.9969637989997864,-15.044392585754395,-16.934776306152344,13.491281509399414,-0.010219041258096695,-0.001223796047270298,0.00873111467808485
1730229260.7343705,14:14:20,0.04121580347418785,0.006069814320653677,0.991358757019043,-15.189332008361816,-17.077686309814453,13.614741325378418,0.008082553744316101,0.0006691329181194305,-0.0037292204797267914
1730229260.8052862,14:14:20,0.04364026337862015,0.01311079878360033,0.9813672304153442,-15.27956485748291,-17.14188003540039,13.614124298095703,-0.01532650738954544,-0.00668146088719368,-0.005123283714056015
1730229260.8756025,14:14:20,0.04267048090696335,-0.0016885813092812896,0.9772243499755859,-15.853734970092773,-16.842344284057617,14.941974639892578,0.006249710917472839,-0.012121187523007393,-0.002370838075876236
1730229260.9664147,14:14:20,0.04364026337862015,0.007040984462946653,0.9962327480316162,-15.578207969665527,-17.133962631225586,13.841292381286621,0.009049855172634125,0.011975066736340523,0.0014742296189069748
1730229261.0279353,14:14:21,0.03951868414878845,0.007283777464181185,0.9850226640701294,-15.848548889160156,-17.197484970092773,14.257071495056152,-0.010573476552963257,-0.008027324452996254,0.0068024080246686935
1730229261.098446,14:14:21,0.04145825281739235,0.0009711703169159591,0.9950142502784729,-16.06342887878418,-17.412330627441406,15.148844718933105,-0.00849669799208641,0.005463491193950176,-0.012369327247142792
1730229261.164467,14:14:21,0.04145825281739235,0.005098644178360701,0.988434374332428,-16.04280662536621,-17.40911865234375,14.48566722869873,0.01336735114455223,0.003143033944070339,0.004085037857294083
1730229261.2332108,14:14:21,0.044367603957653046,0.0016995479818433523,0.9850226640701294,-15.784489631652832,-17.25262451171875,13.787120819091797,-0.02618948183953762,-0.010332638397812843,0.002160477451980114
1730229261.3017337,14:14:21,0.04606472700834274,-0.002653484931215644,0.9950142502784729,-15.471001625061035,-17.104381561279297,13.772551536560059,-0.0007877498865127563,0.013535946607589722,0.004740876145660877
1730229261.5505595,14:14:21,0.04509493708610535,0.00024279257922898978,0.9959890246391296,-16.249950408935547,-17.145755767822266,14.429044723510742,0.015809018164873123,0.011936490423977375,0.006174856796860695
1730229261.6118803,14:14:21,0.04751940071582794,0.0009711703169159591,0.9940394163131714,-16.067663192749023,-17.208038330078125,14.091861724853516,0.006128575652837753,0.0031757866963744164,0.019285280257463455
1730229261.6724348,14:14:21,0.04630717262625694,-0.06151260435581207,0.9872159361839294,-16.408872604370117,-16.9471378326416,15.068129539489746,0.007514122873544693,0.0012580445036292076,0.009810150600969791
1730229261.7408304,14:14:21,0.04048847034573555,0.007283777464181185,0.9855100512504578,-16.576900482177734,-16.745649337768555,15.038217544555664,0.004735596477985382,-0.0029433928430080414,-0.013908933848142624
1730229262.0141792,14:14:22,0.039276234805583954,0.00024279257922898978,0.9952579140663147,-16.38306427001953,-17.12759780883789,14.7791109085083,0.010117992758750916,0.030242808163166046,-0.002205798402428627
1730229262.0857956,14:14:22,0.03830645605921745,0.008740533143281937,0.987459659576416,-16.381256103515625,-17.021780014038086,14.799491882324219,-0.0029300451278686523,0.0175776369869709,-0.007335036993026733
1730229262.1499171,14:14:22,0.037821561098098755,0.005827021785080433,0.9862411618232727,-16.066192626953125,-16.934444427490234,14.807011604309082,-0.0032046139240264893,-0.0033326614648103714,-0.00038089416921138763
1730229262.2053127,14:14:22,0.04194314405322075,0.002185133285820484,0.9918461441993713,-15.914965629577637,-16.881250381469727,15.134773254394531,0.007341932505369186,0.00020248256623744965,-0.009067464619874954
1730229262.3650868,14:14:22,0.04121580347418785,0.0009711703169159591,0.9869722723960876,-15.864952087402344,-17.728778839111328,14.084474563598633,-0.0071387700736522675,-0.019837694242596626,-0.0017688944935798645
1730229262.433318,14:14:22,0.044852495193481445,-0.06103014945983887,0.9957453608512878,-15.784262657165527,-17.386585235595703,14.252893447875977,-0.012417253106832504,-0.006637096405029297,0.003599558025598526
1730229262.4862533,14:14:22,0.037821561098098755,0.0024279258213937283,0.9950142502784729,-15.990795135498047,-17.162338256835938,14.771819114685059,0.011797286570072174,0.006510536186397076,0.011383039876818657
1730229262.550545,14:14:22,0.036366891115903854,0.0016995479818433523,0.9852663278579712,-16.224271774291992,-17.146011352539062,15.434395790100098,-0.014991067349910736,-0.00999895017594099,0.014137561433017254
1730229262.831386,14:14:22,0.04000357538461685,0.0024279258213937283,0.9964764714241028,-15.708433151245117,-17.1064510345459,14.706595420837402,0.008779563009738922,-0.0050442274659872055,-0.003229605033993721
1730229262.89625,14:14:22,0.04315537214279175,0.0016995479818433523,0.9898965954780579,-15.566710472106934,-17.54827308654785,13.509665489196777,0.008940745145082474,-0.00896478071808815,3.2704323530197144e-05
1730229262.953931,14:14:22,0.04097335785627365,0.007283777464181185,0.9991570711135864,-16.148942947387695,-17.59372901916504,14.051732063293457,0.00645914301276207,-0.0601898729801178,0.0066381702199578285
1730229263.0190525,14:14:23,0.036124441772699356,0.0033990959636867046,0.984535276889801,-15.610516548156738,-17.334209442138672,13.441535949707031,0.015432395040988922,-0.0023883897811174393,0.002558431588113308
1730229263.0877173,14:14:23,0.03297264501452446,0.007769362535327673,0.9806361198425293,-15.207511901855469,-17.207242965698242,13.419466972351074,0.016897834837436676,-0.00995703972876072,0.009419838897883892
1730229263.1541145,14:14:23,0.04024602472782135,0.015295932069420815,0.9930647015571594,-15.10692024230957,-17.257827758789062,13.024876594543457,-0.012200042605400085,-0.000872541218996048,0.008696770295500755
1730229263.3792741,14:14:23,0.044125158339738846,0.0009711703169159591,0.9835605025291443,-15.612777709960938,-16.861356735229492,13.609102249145508,0.0033710934221744537,-0.002990204840898514,0.0010874094441533089
1730229263.44691,14:14:23,0.04388270899653435,0.0019423406338319182,0.9930647015571594,-15.543992042541504,-16.5515193939209,14.291459083557129,-0.010290145874023438,0.002964758314192295,0.0023288708180189133
1730229263.510491,14:14:23,0.043397821485996246,0.005827021785080433,0.9859974384307861,-15.584352493286133,-16.52372169494629,14.664776802062988,0.00824270024895668,0.013416348956525326,-0.004237145185470581
1730229263.6269193,14:14:23,0.037821561098098755,0.005098644178360701,0.9864848256111145,-15.790445327758789,-16.61537742614746,14.638579368591309,-0.0024662353098392487,-0.0034916549921035767,-0.0060708969831466675
1730229263.7750225,14:14:23,0.04315537214279175,0.005827021785080433,0.9777117371559143,-15.761585235595703,-16.832027435302734,14.169201850891113,-0.00664442777633667,-0.003067692741751671,-0.006590927019715309
1730229263.8622034,14:14:23,0.04170069843530655,0.0038846812676638365,0.9918461441993713,-15.816658020019531,-16.61008071899414,14.891969680786133,-0.006574887782335281,-0.004987858235836029,-0.0013275444507598877
1730229263.922983,14:14:23,0.04364026337862015,0.002185133285820484,0.9901403188705444,-15.684720993041992,-16.866283416748047,13.777116775512695,-0.017546191811561584,0.007915101014077663,0.003350675106048584
1730229264.0935323,14:14:24,0.035639550536870956,0.0031563034281134605,0.9864848256111145,-15.878884315490723,-16.704181671142578,14.256834983825684,0.004813123494386673,0.012560143135488033,-0.018846996128559113
1730229264.161302,14:14:24,0.03151796758174896,0.018695026636123657,0.9789302349090576,-15.715729713439941,-16.569093704223633,14.195442199707031,-0.019360434263944626,-0.038348905742168427,-0.020507166162133217
1730229264.2365463,14:14:24,0.03321509063243866,-0.006030647549778223,1.000862956047058,-14.92611026763916,-16.59684181213379,14.546293258666992,-0.00696515291929245,-0.030419064685702324,0.01537421066313982
1730229264.2978787,14:14:24,0.030305739492177963,-0.013508650474250317,0.9989133477210999,-15.509784698486328,-16.893295288085938,14.902037620544434,-0.008993662893772125,-0.0007004104554653168,0.0056903548538684845
1730229264.3747404,14:14:24,0.023274807259440422,-0.002653484931215644,0.9930647015571594,-15.646716117858887,-17.11208152770996,15.01305866241455,0.008641667664051056,0.004199041053652763,0.005457757040858269
1730229264.436546,14:14:24,0.020850349217653275,-0.007236776873469353,0.9679639339447021,-15.257264137268066,-16.76507568359375,14.752789497375488,-0.01801711693406105,-0.13024872541427612,-0.024182690307497978
1730229264.5036035,14:14:24,0.01769855059683323,-0.023640137165784836,0.9923335909843445,-15.751483917236328,-16.77076530456543,15.793951034545898,0.05537444353103638,-0.05295766890048981,0.00891872588545084
1730229264.6670706,14:14:24,0.03345753625035286,-0.005789421498775482,1.0091487169265747,-15.86100959777832,-16.80182456970215,15.791515350341797,0.059496987611055374,0.11580522358417511,0.02513386495411396
1730229264.7338343,14:14:24,0.00654603959992528,-0.020021749660372734,0.982342004776001,-15.803362846374512,-16.723012924194336,15.23678970336914,-0.024501346051692963,0.018682364374399185,0.01910044252872467
1730229264.7891188,14:14:24,0.020607901737093925,-0.006030647549778223,1.006711721420288,-15.85710334777832,-17.23514175415039,14.971835136413574,0.05822068825364113,0.13692598044872284,0.04842955991625786
1730229264.8537447,14:14:24,-0.01826583780348301,0.03326258063316345,1.008173942565918,-15.99169921875,-17.173086166381836,13.865482330322266,-0.1418749839067459,0.21948151290416718,-0.04371698200702667
1730229264.906298,14:14:24,-0.062202583998441696,0.0009711703169159591,1.000375509262085,-15.442558288574219,-17.366775512695312,13.923020362854004,-0.029178014025092125,0.2671131193637848,0.03277788311243057
1730229264.992411,14:14:24,-0.0989810973405838,0.057784635573625565,0.9192245006561279,-16.235755920410156,-17.346681594848633,13.999107360839844,-0.001060090959072113,-0.012150031514465809,-0.125129833817482
1730229265.2081206,14:14:25,-0.08565196394920349,0.028163937851786613,0.7279224991798401,-16.773849487304688,-17.56964874267578,14.172629356384277,-0.04991721734404564,0.19593402743339539,0.06388697028160095
1730229265.2780566,14:14:25,-0.1532849371433258,0.060698140412569046,0.7237796783447266,-17.869083404541016,-18.38690185546875,14.337178230285645,-0.07801701873540878,-0.11621811240911484,-0.06622732430696487
1730229265.348496,14:14:25,-0.1592089980840683,0.07526569813489914,1.070560336112976,-17.881568908691406,-19.13633918762207,13.951491355895996,0.15716609358787537,0.04932636395096779,-0.10593356192111969
1730229265.4139245,14:14:25,-0.2616457939147949,0.10779991000890732,1.3937022686004639,-17.859285354614258,-19.1638126373291,16.14617156982422,0.10707514733076096,-0.43967124819755554,-0.549116313457489
1730229265.4812078,14:14:25,-0.0486266203224659,0.011168458499014378,1.5611220598220825,-17.64250373840332,-19.56968116760254,15.831064224243164,-0.17422829568386078,-0.21762174367904663,-0.05339915677905083
1730229265.621233,14:14:25,0.05115608870983124,-0.1968403309583664,1.2126355171203613,-17.786527633666992,-19.45985221862793,17.9632625579834,-0.22065404057502747,-0.07651187479496002,0.18667088449001312
1730229265.6943004,14:14:25,0.11297979205846786,-0.1278497278690338,0.9572411775588989,-18.29588508605957,-18.348466873168945,19.20406150817871,0.2903347313404083,0.2713758945465088,0.2031642496585846
1730229265.7671618,14:14:25,0.03297264501452446,-0.01519723143428564,0.7313342690467834,-19.115493774414062,-17.3079776763916,18.543001174926758,-0.16078925132751465,0.28328776359558105,0.25692039728164673
1730229265.9604704,14:14:25,0.019395673647522926,-0.06706079840660095,0.6699226498603821,-19.820758819580078,-16.90565299987793,18.825729370117188,-0.2246246635913849,-0.01145472563803196,0.03670346736907959
1730229266.0326838,14:14:26,-0.02172153629362583,-0.07550370693206787,0.8037122488021851,-23.00956153869629,-16.734424591064453,19.237173080444336,0.06950693577528,-0.02397746406495571,-0.1001303419470787
1730229266.186218,14:14:26,-0.09034185111522675,-0.06271872669458389,1.272341251373291,-25.12405776977539,-16.40941047668457,19.217077255249023,-0.30098283290863037,-0.030696982517838478,-0.14136375486850739
1730229266.2453198,14:14:26,0.007030931767076254,-0.08973602950572968,1.0832324028015137,-26.617767333984375,-17.11654281616211,19.683738708496094,0.38043734431266785,0.0587947741150856,0.06907932460308075
1730229266.3134487,14:14:26,0.04170069843530655,0.04661617428064346,1.2065430879592896,-28.56031608581543,-16.498384475708008,19.85921287536621,-0.09389951825141907,-0.24999761581420898,-0.5146024227142334
1730229266.3950841,14:14:26,0.10449419170618057,0.0956602692604065,1.3352149724960327,-30.03050994873047,-16.080562591552734,20.679092407226562,0.08569487184286118,-0.08964547514915466,-0.41655853390693665
1730229266.4702415,14:14:26,0.0768553614616394,0.0978454053401947,1.097610592842102,-30.83485221862793,-15.891667366027832,20.412805557250977,-0.5349442362785339,-0.2646583616733551,-0.32034727931022644
1730229266.5343099,14:14:26,0.09552369266748428,-0.06078892573714256,0.8656112551689148,-31.53920555114746,-16.28726577758789,20.197296142578125,0.41006430983543396,-0.0777336061000824,-0.39640000462532043
1730229266.5984657,14:14:26,0.023517252877354622,0.10949944704771042,0.7369392514228821,-32.087703704833984,-16.29397964477539,20.14629364013672,-0.08992889523506165,0.24694126844406128,-0.3264559209346771
1730229266.6713312,14:14:26,-0.026905084028840065,0.04831572249531746,0.7493678331375122,-33.74726867675781,-16.612829208374023,19.671483993530273,-0.143074169754982,0.6562209725379944,-0.34569817781448364
1730229266.7387676,14:14:26,-0.08022158592939377,0.08643415570259094,0.7042838931083679,-36.16329574584961,-17.415138244628906,17.878408432006836,-0.14368504285812378,0.46990707516670227,-0.7540615797042847
1730229266.809928,14:14:26,0.01575898379087448,0.08182109892368317,0.9518798589706421,-38.608917236328125,-18.936725616455078,16.869173049926758,-0.3703160285949707,0.35995134711265564,-1.3407976627349854
1730229266.930981,14:14:26,0.044852495193481445,0.044431041926145554,1.2287194728851318,-40.633872985839844,-21.317899703979492,15.401610374450684,0.4338880777359009,0.5893312692642212,-1.8484266996383667
1730229266.9996152,14:14:26,0.11855605244636536,0.09250397235155106,1.0695854425430298,-42.577545166015625,-26.143787384033203,13.713589668273926,0.42625224590301514,-0.3920237720012665,-2.5802433490753174
1730229267.0620356,14:14:27,0.20729126036167145,0.0009711703169159591,1.0413166284561157,-42.89897155761719,-30.196752548217773,12.932594299316406,0.18343329429626465,-0.015730783343315125,-2.2351043224334717
1730229267.1159708,14:14:27,0.1781977415084839,0.028892317786812782,0.9124009609222412,-41.21361541748047,-33.15446090698242,12.812777519226074,-0.0819876417517662,-0.16753078997135162,-2.1056008338928223
1730229267.1728072,14:14:27,0.21480707824230194,-0.04317943751811981,0.8792582154273987,-39.2296028137207,-36.657440185546875,12.961506843566895,0.007504113018512726,0.08048049360513687,-1.8062770366668701
1730229267.2330952,14:14:27,0.18813802301883698,-0.0282234288752079,0.842460036277771,-37.270164489746094,-39.62177276611328,12.90107536315918,-0.21485084295272827,0.09972275048494339,-1.9241739511489868
1730229267.303974,14:14:27,0.14716465771198273,-0.154625803232193,0.9862411618232727,-35.20975112915039,-41.78712844848633,12.578822135925293,0.21306028962135315,-0.0013754498213529587,-1.4748826026916504
1730229267.3706758,14:14:27,0.15104380249977112,-0.17151162028312683,1.1424509286880493,-33.24986267089844,-43.74946212768555,13.010788917541504,0.7130534648895264,0.11346721649169922,-1.5310821533203125
1730229267.443754,14:14:27,0.11346468329429626,-0.0036183884367346764,1.102240800857544,-30.836116790771484,-44.71167755126953,14.667415618896484,0.06126026064157486,0.07559357583522797,-1.3429356813430786
1730229267.5083923,14:14:27,0.0780675858259201,0.022579709067940712,0.837342381477356,-28.783164978027344,-44.69140625,15.051024436950684,-0.1876673400402069,-0.1843295842409134,-1.0323107242584229
1730229267.59926,14:14:27,0.0819467157125473,-0.11096391826868057,0.8448969721794128,-26.384557723999023,-45.31100082397461,16.182146072387695,0.05392987281084061,-0.4607461094856262,-0.6798414587974548
1730229267.6647255,14:14:27,0.12146540731191635,-0.043420661240816116,1.127341628074646,-24.129446029663086,-45.674224853515625,17.59223175048828,0.13853472471237183,0.15653321146965027,-0.2271903157234192
1730229267.7338855,14:14:27,0.008970499038696289,-0.0776747390627861,0.9745436906814575,-22.107757568359375,-45.74100875854492,16.68886947631836,-0.01947183907032013,0.40467286109924316,0.14324212074279785
